,GEOID,grassland,cultivated_crops,emergent_herbaceous,decidous _forest,shrub,barren_land,evergreen_forest,developed_openspace,mixed_forest,open-water,developed_lowintensity,developed_mediumintensity,developed_highintensity,woodywetlands
8987,050634908001,0.32,84.49,0.22,19.72,0.15,0.0,0.29,2.19,1.19,1.88,0.11,0.0,0.0,6.22
8988,050634908002,2.4,15.87,0.0,114.99,3.56,0.07,12.29,2.21,24.94,2.13,0.4,0.07,0.0,4.01
8989,050634908003,1.92,0.0,0.0,41.14,1.82,0.07,12.01,0.98,12.35,0.29,0.07,0.07,0.0,0.0
8990,050634908004,1.24,0.0,0.0,32.11,2.75,0.0,6.79,0.59,13.17,0.07,0.7,0.3,0.07,0.03
8991,050659601001,0.24,0.0,,21.2,0.03,0.08,0.07,6.29,2.61,3.17,0.58,0.06,0.0,0.0
8992,050659601002,0.08,0.0,,11.9,0.0,0.07,0.0,2.12,1.29,0.14,0.65,0.09,0.0,0.0
8993,050659601003,2.37,0.07,,74.11,1.23,0.65,0.36,2.14,24.91,0.14,0.22,0.0,0.0,0.0
8994,050659602001,2.53,0.0,,75.31,1.58,0.73,12.57,4.12,60.01,0.07,0.45,0.15,0.15,0.0
8995,050659602002,0.57,0.0,,16.14,1.21,0.38,2.88,2.0,14.09,0.07,0.86,0.07,0.07,0.0
8996,050659602003,5.73,0.0,,81.46,1.64,0.85,9.98,3.51,59.7,0.09,0.22,0.07,0.0,0.07
8997,050659603001,0.86,0.0,,17.26,0.59,0.8,7.05,1.67,32.3,2.14,1.28,0.05,0.0,0.0
8998,050659603002,5.87,0.0,,56.97,3.47,0.76,4.8,2.41,28.01,0.0,0.46,0.07,0.0,0.0
8999,050659604001,1.92,0.01,,108.97,1.57,0.41,2.98,3.34,32.36,0.23,0.44,0.0,0.0,0.0
9000,050659604002,1.48,0.29,,158.46,2.2,0.51,9.75,4.16,83.41,4.4,0.29,0.0,0.07,0.07
9001,050674801001,0.0,354.87,0.29,0.23,0.0,0.04,0.0,5.87,0.22,3.91,0.01,0.0,0.0,51.84
9002,050674801002,0.0,14.05,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.01,0.35
9003,050674801003,0.0,6.71,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.15,0.22,0.15,0.06,0.33
9004,050674801004,0.0,9.72,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.07,0.21,0.0,0.0,0.06
9005,050674802001,0.0,23.3,0.19,0.19,0.0,0.0,0.0,0.69,0.0,2.07,0.13,0.03,0.0,4.52
9006,050674802002,0.0,18.08,0.0,0.13,0.0,0.0,0.0,0.98,0.0,1.94,0.02,0.0,0.0,5.3
9007,050674802003,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.13,0.01,0.0,0.18,0.28
9008,050674802004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.02,0.13,0.33,0.06,0.06
9009,050674802005,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.01,0.07,0.04,0.05,0.08
9010,050674803001,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.08,0.38,0.2,0.36,2.64
9011,050674803002,0.0,5.09,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.29,0.29,0.0,1.25
9012,050674803003,0.0,9.9,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.43,0.61,0.35,0.0,1.33
9013,050674803004,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.13,0.36,0.0,0.0
9014,050674804001,0.0,185.63,0.01,0.0,0.0,0.0,0.0,7.02,0.0,3.46,0.22,0.44,0.22,22.85
9015,050674804002,0.0,320.44,0.21,0.0,0.0,0.0,0.0,4.53,0.0,3.68,0.34,0.0,0.0,34.07
9016,050674804003,0.0,214.82,0.15,0.0,0.0,0.0,0.0,3.02,0.0,1.37,0.07,0.0,0.0,22.81
9017,050674805001,0.73,107.29,0.26,90.32,0.44,0.07,0.88,4.23,16.27,5.84,0.11,0.19,0.0,15.41
9018,050690001021,0.0,27.88,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.13,0.15,0.0,0.0,0.23
9019,050690003011,2.97,0.0,0.0,6.86,1.44,0.82,21.62,0.52,1.24,0.07,2.18,0.13,0.0,0.22
9020,050690003012,4.09,0.0,0.0,6.27,2.26,0.0,34.94,0.75,1.04,0.0,0.68,0.0,0.07,0.7
9021,050690003013,0.63,0.0,0.0,1.67,0.28,0.0,5.18,1.03,0.15,0.0,3.27,0.13,0.22,0.45
9022,050690003021,0.02,0.0,0.0,0.35,0.12,0.0,1.15,1.33,0.0,0.07,2.33,0.1,0.08,3.5
9023,050690003022,0.17,0.0,0.0,1.67,0.0,0.0,0.62,0.2,0.19,0.0,0.73,0.37,0.06,0.07
9024,050690003023,0.0,0.0,0.0,0.1,0.0,0.0,0.12,0.26,0.0,0.0,1.47,0.23,0.06,0.0
9025,050690003024,0.0,0.0,0.0,0.94,0.11,0.0,2.04,0.18,0.0,0.0,0.73,0.0,0.0,0.53
9026,050690003025,0.48,0.0,0.0,1.43,0.37,0.0,6.38,1.51,0.43,0.0,2.54,0.02,0.07,1.15
9027,050690003031,0.59,0.0,0.0,0.07,0.0,0.0,1.2,0.21,0.0,0.0,1.34,0.56,0.3,0.18
9028,050690003032,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,1.03,0.06,0.03,0.0
9029,050690003033,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.65,0.07,0.0,2.44,0.3,0.02,0.0
9030,050690005021,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.71,0.0,0.55,1.49,0.42,0.12,0.0
9031,050690005022,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.01,0.87,0.17,0.05,0.0
9032,050690005023,0.15,6.55,0.36,0.14,0.07,0.0,2.84,0.6,0.05,2.2,1.52,0.58,0.55,11.75
9033,050690009001,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.43,0.49,0.32,0.0
9034,050690009002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.44,0.06,0.0
9035,050690009003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.19,0.0,0.0
9036,050690009004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.09,0.0,0.0
9037,050690010001,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.26,0.11,0.0
9038,050690010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.07,0.07,0.0
9039,050690010003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.65,0.79,0.0
9040,050690012001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.04,0.0
9041,050690012002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.48,0.2,0.0
9042,050690012003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.38,0.0,0.0
9043,050690012004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.11,0.0,0.0
9044,050690013001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.09,0.09,0.0
9045,050690013002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.26,0.74,0.36,0.0
9046,050690013003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.63,0.0,0.0,0.0
9047,050690014011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.06,0.05,0.0
9048,050690014012,0.0,0.0,0.0,0.23,0.0,0.0,0.83,0.21,0.07,0.0,0.9,0.17,0.07,0.14
9049,050690014021,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.34,0.0,0.0,1.57,0.42,0.18,0.0
9050,050690014022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.07,0.03,0.0
9051,050690014023,0.0,0.0,0.0,0.07,0.0,0.0,0.3,0.21,0.0,0.0,1.21,0.25,0.0,0.0
9052,050690015011,0.0,0.0,0.07,0.0,0.0,0.0,0.49,0.31,0.12,0.0,1.47,0.3,0.12,0.47
9053,050690015012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.86,0.01,0.14,0.0
9054,050690015021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.46,0.19,0.27,0.0
9055,050690015022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.29,0.38,0.0
9056,050690015023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.1,0.0,0.0
9057,050690015024,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.1,0.0,0.92,0.18,0.0,0.28
9058,050690016001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.25,0.0,0.0
9059,050690016002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.16,0.0,0.0
9060,050690016003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.19,0.0,0.0
9061,050690016004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.09,0.09,0.0
9062,050690017001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.45,0.1,0.08,0.0
9063,050690017002,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.08,0.03,0.0,0.48,0.0,0.0,0.0
9064,050690017003,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.15,0.0,0.0,0.62,0.0,0.0,0.0
9065,050690017004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.05,0.0,0.83,0.03,0.12,0.0
9066,050690018001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.03,0.03,0.0
9067,050690018002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.09,0.06,0.0
9068,050690018003,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.74,0.0,0.0,1.39,0.34,0.0,0.63
9069,050690019011,1.36,67.03,0.0,3.31,0.25,0.0,11.63,1.86,1.5,1.04,0.92,1.1,0.91,28.66
9070,050690019031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.61,0.05,0.0,0.04
9071,050690019032,0.0,3.55,0.0,0.2,0.0,0.0,0.87,1.05,0.44,0.0,1.91,0.31,0.11,2.55
9072,050690020001,0.0,0.07,0.0,0.22,0.06,0.0,0.99,0.25,0.27,0.3,1.36,0.27,0.15,1.49
9073,050690020002,2.78,0.07,0.07,8.7,3.48,0.0,37.14,0.9,0.59,0.0,0.47,0.0,0.0,5.26
9074,050690020003,0.07,0.27,0.0,0.62,0.09,0.0,3.1,0.91,0.18,0.07,1.44,0.34,0.0,4.41
9075,050690020004,2.07,0.08,0.0,7.44,1.02,0.0,15.74,1.35,0.25,0.37,0.27,0.07,0.0,4.34
9076,050690021031,5.64,0.0,0.07,8.85,5.57,0.0,53.07,0.99,0.37,0.22,0.46,0.0,0.0,3.36
9077,050690021032,0.17,0.0,0.0,2.74,0.11,0.0,8.03,0.87,0.07,0.0,1.23,0.09,0.03,0.11
9078,050690021033,0.07,0.45,0.0,0.51,0.24,0.0,1.61,0.62,0.0,0.15,1.99,0.57,0.07,0.72
9079,050690021041,1.81,0.22,0.0,4.67,1.07,0.0,9.26,1.02,0.15,0.0,1.35,0.32,0.13,0.97
9080,050690021042,5.69,0.22,0.62,8.04,4.4,0.0,68.67,0.83,0.37,0.0,0.33,0.0,0.0,20.3
9081,050690021043,0.52,0.0,0.0,5.62,0.4,0.0,8.68,1.4,0.07,0.07,1.05,0.1,0.05,0.07
9082,050690023001,0.0,192.42,0.15,1.01,0.07,0.44,0.07,2.34,0.0,14.48,0.28,0.13,0.0,39.19
9083,050690023002,0.0,155.27,0.07,0.0,0.0,0.0,0.0,2.65,0.07,3.4,0.09,0.1,0.0,17.23
9084,050690023003,0.0,224.7,0.22,0.0,0.0,0.59,0.0,2.52,0.0,3.77,0.43,0.0,0.0,29.21
9085,050690023004,0.0,313.35,0.82,0.15,0.0,0.98,0.22,2.73,0.07,23.64,0.0,0.06,0.0,104.33
9086,050690024001,0.07,1.03,0.0,9.0,0.19,0.0,11.83,0.65,0.4,1.55,1.16,0.13,0.0,5.91
9087,050690024002,7.76,4.02,0.23,20.91,6.05,0.15,75.7,8.05,2.53,6.6,14.88,2.61,0.89,20.46
9088,050690025001,0.01,193.71,0.07,1.45,0.0,0.0,0.45,3.25,0.24,27.6,2.57,1.61,2.75,35.33
9089,050719517001,1.98,0.0,0.0,366.83,8.58,0.07,94.26,5.58,10.71,0.15,0.2,0.0,0.0,0.0
9090,050719517002,3.31,0.0,0.0,338.27,1.18,0.0,39.42,3.31,4.42,0.58,0.0,0.0,0.0,0.07
9091,050719517003,2.46,0.0,0.0,60.97,5.72,0.0,49.34,3.98,3.36,1.17,0.07,0.0,0.0,0.07
9092,050719518001,5.14,0.0,0.0,12.58,2.65,0.0,28.73,1.49,1.49,0.15,0.39,0.0,0.0,0.0
9093,050719518002,0.66,4.63,1.47,6.86,1.02,0.0,6.87,0.67,0.15,1.32,0.67,0.0,0.0,0.08
9094,050719518003,0.29,12.08,6.54,4.91,1.54,0.15,14.86,1.66,0.37,4.13,0.83,0.0,0.0,0.27
9095,050719519001,0.19,0.0,0.0,1.15,0.0,0.0,4.41,0.36,0.0,0.0,0.39,0.0,0.0,0.0
9096,050719519002,0.15,0.0,0.0,2.09,0.15,0.07,5.09,0.41,0.15,0.0,0.38,0.05,0.0,0.0
9097,050719519003,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.0,0.0,0.61,0.0,0.0,0.0
9098,050719520001,0.59,0.0,4.54,4.15,0.22,0.0,6.05,0.22,0.29,8.07,0.44,0.15,0.15,0.02
9099,050719520002,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.0,0.0,0.39,0.07,0.18,0.0
9100,050719520003,0.0,0.0,1.51,0.07,0.0,0.0,2.44,1.04,0.0,1.51,0.94,0.19,0.0,0.65
9101,050719521001,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.23,0.0,0.0,0.51,0.21,0.11,0.0
9102,050719521002,0.49,0.0,0.0,2.04,0.07,0.36,5.5,1.06,0.07,0.0,1.06,0.08,0.08,0.0
9103,050719521003,0.33,0.0,0.42,1.51,0.0,0.0,8.5,0.73,0.15,4.46,0.55,0.65,0.21,0.08
9104,050719522001,0.44,0.0,0.0,1.19,0.22,0.0,7.9,0.86,0.07,0.07,1.08,0.1,0.0,0.0
9105,050719522002,1.14,0.0,0.35,4.56,0.24,0.0,7.38,0.8,0.67,23.69,1.29,0.08,0.0,0.22
9106,050719522003,3.71,0.0,0.51,24.72,1.7,0.37,50.78,2.24,3.83,6.29,1.16,0.1,0.0,0.51
9107,050734701001,4.72,35.45,0.74,13.48,3.85,0.23,39.02,2.83,4.99,6.8,2.71,0.15,0.0,15.61
9108,050734701002,8.84,0.0,0.75,15.69,5.91,0.07,100.02,1.92,7.82,0.15,1.1,0.0,0.0,21.75
9109,050734701003,1.34,0.0,0.0,1.33,0.3,0.0,7.21,0.59,0.8,0.07,0.83,0.09,0.07,0.75
9110,050734701004,0.63,0.0,0.07,2.41,0.48,0.0,8.48,1.12,1.47,0.38,1.24,0.21,0.15,3.33
9111,050734701005,0.15,0.0,0.0,0.42,0.07,0.0,1.63,0.29,0.08,0.0,1.05,0.07,0.0,0.0
9112,050734702001,8.3,0.15,1.13,21.14,12.87,0.08,199.73,4.44,2.19,25.41,1.27,0.0,0.0,22.11
9113,050734702002,2.08,100.3,1.73,13.77,8.43,1.04,64.31,3.73,3.11,12.0,1.66,0.15,0.0,21.51
9114,050734702003,9.65,38.33,1.78,21.16,7.35,1.27,185.43,3.23,5.53,8.23,1.2,0.0,0.0,53.23
9115,050754701001,0.0,83.02,0.0,0.0,0.0,0.0,0.0,1.87,0.0,0.19,0.08,0.15,0.15,2.89
9116,050754701002,0.0,184.43,0.22,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.64,0.64,0.12,3.7
9117,050754702001,2.43,13.64,0.0,98.25,0.51,0.79,0.51,3.16,20.39,5.01,0.24,0.08,0.0,1.87
9118,050754702002,0.79,1.46,0.0,45.68,0.15,1.44,0.58,1.14,10.45,0.51,0.94,0.09,0.0,0.04
9119,050754702003,0.47,0.03,0.0,69.6,0.07,0.0,0.15,0.92,5.22,0.55,0.22,0.07,0.0,0.29
9120,050754702004,0.79,16.23,0.0,15.54,0.0,0.16,0.36,1.53,5.31,1.62,0.87,0.19,0.0,3.22
9121,050754703001,0.65,44.32,0.07,36.28,0.0,0.16,0.07,1.8,10.19,2.14,0.13,0.0,0.0,37.53
9122,050754703002,0.4,17.41,0.0,19.36,0.0,0.15,0.53,1.03,13.97,0.15,0.36,0.15,0.0,1.42
9123,050754704001,0.0,98.29,0.07,0.0,0.0,0.0,0.0,0.92,0.0,0.03,0.17,0.13,0.0,3.06
9124,050754704002,0.0,319.22,0.36,0.01,0.0,0.0,0.0,4.97,0.0,4.85,0.19,0.15,0.0,28.61
9125,050754705011,0.0,4.87,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.22,0.22,0.0,0.1
9126,050754705012,0.0,17.13,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.16,0.2,0.0,0.05
9127,050754705013,0.0,7.93,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.42,0.28,0.0,0.0
9128,050754705021,0.0,4.57,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.28,0.09,0.03,0.15
9129,050754705022,0.0,2.28,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.09,0.0,0.0,0.0
9130,050754705023,0.0,3.14,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.07,0.21,0.01,0.0
9131,050754705024,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.17,0.18,0.03,0.0
9132,050754705025,0.0,3.18,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.17,0.07,0.02,0.29
9133,050774701001,0.15,390.8,2.2,0.22,,1.55,0.15,3.22,4.3,25.97,0.07,0.0,0.07,98.75
9134,050774701002,0.22,95.89,0.82,2.44,,0.37,0.26,2.25,59.06,17.73,0.05,0.0,0.0,70.31
9135,050774702001,0.0,118.49,0.07,0.0,,0.0,0.07,2.16,0.0,0.44,0.0,0.0,0.0,16.76
9136,050774702002,0.0,236.3,0.29,0.0,,0.0,0.15,4.44,0.0,0.29,0.07,0.0,0.0,29.2
9137,050774703001,0.0,5.04,0.0,0.0,,0.0,0.55,0.46,0.04,0.0,0.39,0.04,0.0,0.0
9138,050774703002,0.0,4.06,0.0,0.0,,0.0,0.0,0.3,0.0,0.0,0.55,0.12,0.07,0.0
9139,050774703003,0.0,3.18,0.0,0.0,,0.0,0.0,1.03,0.15,0.34,0.0,0.01,0.0,2.53
9140,050774703004,0.0,11.91,0.0,0.0,,0.0,0.0,0.55,0.0,0.0,0.24,0.17,0.15,0.24
9141,050774703005,0.0,1.43,0.0,0.0,,0.0,0.0,0.71,0.25,0.13,0.22,0.04,0.0,1.33
9142,050774704001,0.0,184.22,0.22,0.0,,0.0,0.0,3.46,0.0,0.89,0.0,0.0,0.0,31.68
9143,050774704002,0.0,151.22,0.07,0.0,,0.0,0.0,3.48,0.0,0.07,0.09,0.0,0.0,4.26
9144,050799603001,0.43,127.37,0.37,1.55,0.15,0.36,8.97,1.66,1.04,4.47,0.26,0.06,0.0,39.56
9145,050799603002,0.0,181.99,0.22,0.07,0.24,0.0,1.18,1.58,0.42,0.22,0.0,0.0,0.0,23.81
9146,050799603003,15.07,21.12,0.07,23.61,15.03,0.6,110.49,1.46,3.83,1.48,1.11,0.07,0.0,54.53
9147,050799604001,7.95,39.22,0.37,13.94,2.89,0.0,51.87,2.87,1.69,0.3,1.04,0.15,0.0,56.76
9148,050799604002,10.18,0.38,0.6,15.82,14.01,0.07,106.87,1.35,0.15,0.07,1.15,0.27,0.07,35.79
9149,050799605001,0.33,0.35,0.0,1.17,0.26,0.01,5.43,0.7,0.09,0.16,1.91,0.32,0.07,6.93
9150,050799605002,0.23,0.0,0.0,1.66,0.22,0.0,2.8,0.46,0.0,0.0,1.76,0.17,0.0,0.58
9151,050799606001,0.0,76.16,0.0,0.22,0.0,0.25,0.22,0.96,0.11,5.59,0.15,0.15,0.0,15.42
9152,050799606002,0.0,253.29,0.07,0.0,0.0,0.11,0.0,3.94,0.0,13.05,0.89,0.22,0.0,32.21
9153,050810301011,0.03,0.0,0.08,0.48,0.0,0.0,0.49,0.5,0.0,0.0,0.25,0.08,0.0,1.27
9154,050810301012,0.0,0.0,0.0,0.41,0.07,0.0,1.12,0.8,0.0,0.01,0.63,0.18,0.05,2.88
9155,050810301013,1.92,2.66,1.51,8.42,3.61,1.26,12.36,1.9,2.1,6.93,0.6,0.56,0.45,16.15
9156,050810301021,0.53,0.0,0.38,1.4,0.3,0.0,5.43,1.34,0.19,0.06,0.1,0.3,0.0,4.69
9157,050810301022,0.15,0.0,0.07,0.23,0.44,0.0,3.85,1.33,0.07,0.0,0.37,0.03,0.0,1.02
9158,050810301023,1.21,2.84,0.07,4.08,1.24,0.0,16.4,1.12,0.65,0.15,1.3,0.42,0.03,5.22
9159,050810301024,7.14,13.76,1.25,21.32,5.01,0.53,60.49,5.05,5.18,9.17,0.79,0.07,0.0,35.88
9160,050810302001,2.7,0.0,0.07,5.06,3.38,0.0,22.81,2.2,4.66,0.0,0.32,0.07,0.0,2.05
9161,050810302002,3.33,0.66,0.0,7.34,1.34,2.32,6.65,1.59,2.73,0.82,0.61,0.15,0.22,2.25
9162,050810302003,2.18,80.6,2.96,9.53,1.13,1.23,13.92,1.11,2.77,14.88,0.33,0.0,0.0,45.8
9163,050810303001,12.34,0.0,0.6,18.9,13.67,0.0,79.53,7.55,19.6,1.53,0.15,0.07,0.0,41.33
9164,050810303002,12.25,0.0,1.05,15.9,16.56,1.94,108.14,4.08,5.92,4.18,0.15,0.07,0.0,40.26
9165,050810303003,2.61,0.0,1.55,5.81,1.06,0.15,8.14,1.14,1.03,41.58,0.82,0.08,0.0,43.93
9166,050839501001,7.42,0.0,0.07,42.33,4.7,1.03,69.91,3.99,31.35,20.45,0.72,0.0,0.0,0.44
9167,050839501002,2.48,0.29,6.41,22.68,1.76,0.73,14.25,1.49,5.66,17.74,0.77,0.15,0.0,1.02
9168,050839501003,3.73,0.0,0.0,54.11,1.72,0.07,98.47,2.5,58.14,0.58,0.67,0.0,0.0,0.0
9169,050839502001,1.1,33.74,2.16,21.01,1.15,0.07,8.73,1.6,2.08,6.75,1.0,0.0,0.0,1.36
9170,050839502002,0.66,0.37,0.0,9.24,0.8,0.16,2.58,0.8,1.54,0.15,0.59,0.15,0.0,0.0
9171,050839502003,1.94,0.0,0.0,27.15,4.26,0.07,63.1,2.08,31.05,0.69,0.72,0.15,0.02,0.0
9172,050839503001,0.07,0.02,0.0,0.4,0.0,0.0,0.03,0.0,0.07,0.0,1.2,0.07,0.0,0.0
9173,050839503002,0.0,0.37,0.0,1.32,0.07,0.0,2.79,0.17,1.32,0.07,0.26,0.38,0.05,0.0
9174,050839503003,0.0,0.0,0.0,1.05,0.07,0.0,2.89,0.21,2.25,0.49,1.68,0.14,0.0,0.0
9175,050839504001,1.6,0.0,0.0,34.75,1.75,0.15,36.97,1.44,19.6,0.0,0.71,0.09,0.0,0.0
9176,050839504002,5.57,0.0,0.0,35.46,7.92,0.35,14.81,2.93,39.68,1.1,0.84,0.07,0.0,0.0
9177,050839505001,0.0,0.0,0.0,0.51,0.0,0.03,0.07,0.8,0.22,0.0,1.07,0.46,0.34,0.0
9178,050839505002,0.0,0.0,0.0,0.2,0.0,0.0,0.09,0.19,0.19,0.0,0.82,0.28,0.07,0.0
9179,050839505003,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.14,0.0,0.0,0.43,0.15,0.0,0.0
9180,050839505004,0.0,0.0,0.0,0.36,0.0,0.0,0.13,0.05,0.0,0.0,0.53,0.0,0.03,0.0
9181,050839506001,4.83,0.0,0.15,30.21,3.61,0.07,77.31,2.22,39.78,5.64,0.61,0.13,0.06,7.0
9182,050839506002,14.49,0.0,0.0,27.37,10.25,0.28,69.3,4.15,48.49,0.72,0.36,0.15,0.0,0.07
9183,050850201011,0.7,0.0,0.11,26.68,0.05,0.07,0.81,5.1,1.11,0.22,1.33,0.0,0.0,1.89
9184,050850201012,0.44,0.55,0.0,5.7,0.0,0.0,1.02,1.95,0.66,0.0,0.27,0.0,0.0,7.52
9185,050850201021,0.0,0.02,0.0,2.59,0.0,0.0,0.6,0.99,0.03,0.2,1.41,0.0,0.0,2.43
9186,050850201022,0.07,0.29,1.1,4.02,0.0,0.0,0.29,1.98,0.34,0.0,0.24,0.0,0.0,10.7
9187,050850201031,0.22,0.0,0.0,5.31,0.0,0.0,0.5,2.1,0.57,0.07,0.49,0.18,0.0,0.98
9188,050850201032,0.52,0.0,0.0,10.97,0.0,0.0,0.86,2.18,0.95,0.48,0.09,0.11,0.0,2.8
9189,050850201041,0.24,1.07,0.0,4.13,0.0,0.0,1.14,2.53,0.24,0.22,0.52,0.0,0.01,6.74
9190,050850201042,0.22,0.44,0.0,5.65,0.0,0.0,1.88,1.26,0.66,0.21,0.0,0.0,0.0,3.17
9191,050850201043,2.0,15.2,1.32,23.48,0.14,0.66,13.34,3.9,0.74,4.86,0.15,0.0,0.0,20.78
9192,050850202011,0.0,0.0,0.0,6.15,0.0,0.0,0.0,0.88,0.16,0.0,0.47,0.01,0.0,0.05
9193,050850202012,0.07,0.0,0.0,4.2,0.07,0.0,0.15,0.81,0.14,0.07,0.75,0.0,0.0,0.0
9194,050850202021,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.61,0.08,0.0,1.18,0.21,0.06,0.0
9195,050850202022,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.35,0.12,0.0,1.07,0.29,0.0,0.06
9196,050850202023,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.44,0.21,0.02,0.64,0.15,0.0,1.06
9197,050850202041,0.15,0.07,0.0,4.85,0.0,0.37,0.0,0.97,0.07,0.07,1.87,0.63,0.27,0.52
9198,050850202042,0.0,0.25,0.0,0.63,0.0,0.0,0.0,0.69,0.09,1.51,1.25,0.34,0.11,4.31
9199,050850202051,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.19,0.0,0.0,0.7,0.0,0.13,0.04
9200,050850202052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.68,0.05,0.0,0.02
9201,050850202053,0.0,0.0,0.0,0.81,0.0,0.0,0.37,0.24,0.02,0.0,1.54,0.07,0.04,0.07
9202,050850202061,0.13,1.4,0.0,3.14,0.0,0.0,0.52,1.79,0.59,0.38,1.62,0.01,0.12,6.85
9203,050850203011,0.0,0.0,0.0,1.62,0.0,0.0,0.05,0.29,0.0,0.0,0.29,0.07,0.0,4.08
9204,050850203012,0.15,2.37,0.44,3.97,0.0,0.07,0.07,1.67,0.31,1.11,0.22,0.07,0.15,8.93
